customer_id,first_name,last_name,email,city,state,signup_date,account_status
CUST0324,Yemi,Nnamdi,yemi.nnamdi117@yahoo.com,Abuja,FCT,2024-06-24,Active
CUST0325,Dayo,Chukwu,dayo.chukwu602@yahoo.com,Kano,Kano,2024-04-13,Active
CUST0326,Ayo,Musa,ayo.musa689@yahoo.com,Ibadan,Oyo,2023-11-09,Active
CUST0327,Segun,Chukwu,segun.chukwu429@gmail.com,Kano,Kano,2024-03-09,Active
CUST0328,Ada,Oluwole,ada.oluwole144@yahoo.com,Kano,Kano,2024-09-26,Inactive
CUST0329,Ada,Eze,ada.eze200@gmail.com,Ibadan,Oyo,2024-06-01,Active
CUST0330,Aisha,Nnamdi,aisha.nnamdi501@yahoo.com,Kano,Kano,2023-08-14,Active
CUST0331,Sade,Okonkwo,sade.okonkwo800@gmail.com,Lagos,Lagos,2024-05-22,Active
CUST0332,Kola,Taiwo,kola.taiwo844@gmail.com,Kano,Kano,2023-02-12,Active
CUST0333,Aisha,Bello,aisha.bello754@gmail.com,Abuja,FCT,2023-11-01,Active
CUST0334,Fatima,Musa,fatima.musa450@gmail.com,Abuja,FCT,2023-08-31,Active
CUST0335,Dayo,Adegoke,dayo.adegoke170@gmail.com,Ibadan,Oyo,2023-07-31,Active
CUST0336,Dayo,Taiwo,dayo.taiwo173@gmail.com,Abuja,FCT,2023-10-24,Active
CUST0337,Uche,Adegoke,uche.adegoke941@yahoo.com,Lagos,Lagos,2024-11-02,Active
CUST0338,Gbenga,Abubakar,gbenga.abubakar849@yahoo.com,Lagos,Lagos,2024-02-07,Active
CUST0339,Femi,Adegoke,femi.adegoke385@gmail.com,Kano,Kano,2023-04-06,Active
CUST0340,Oluwaseun,Obi,oluwaseun.obi466@gmail.com,Kano,Kano,2023-01-03,Active
CUST0341,Chukwu,Obi,chukwu.obi871@yahoo.com,Port Harcourt,Rivers,2023-08-12,Active
CUST0342,Ibrahim,Oluwole,ibrahim.oluwole346@gmail.com,Abuja,FCT,2024-05-11,Active
CUST0343,Femi,Nnamdi,femi.nnamdi17@yahoo.com,Lagos,Lagos,2024-03-27,Active
CUST0344,Gbenga,Eze,gbenga.eze904@gmail.com,Lagos,Lagos,2023-10-08,Active
CUST0345,Fatima,Okonkwo,fatima.okonkwo54@gmail.com,Lagos,Lagos,2023-08-28,Active
CUST0346,Emeka,Adeyemi,emeka.adeyemi489@yahoo.com,Port Harcourt,Rivers,2024-06-15,Active
CUST0347,Ibrahim,Bello,ibrahim.bello881@gmail.com,Lagos,Lagos,2023-03-14,Active
CUST0348,Amaka,Bello,amaka.bello321@gmail.com,Port Harcourt,Rivers,2024-01-27,Active
CUST0350,Femi,Eze,femi.eze942@gmail.com,Port Harcourt,Rivers,2023-08-11,Active
CUST0351,Amaka,Fagbemi,amaka.fagbemi748@gmail.com,Lagos,Lagos,2023-11-19,Active
CUST0352,Chidi,Ibrahim,chidi.ibrahim567@gmail.com,Lagos,Lagos,2023-10-19,Active
CUST0353,Nkechi,Oluwole,nkechi.oluwole211@gmail.com,Lagos,Lagos,2024-02-06,Active
CUST0354,Chioma,Ibrahim,chioma.ibrahim507@gmail.com,Port Harcourt,Rivers,2024-10-15,Active
CUST0355,Emeka,Obi,emeka.obi957@gmail.com,Ibadan,Oyo,2024-08-05,Active
CUST0356,Uche,Musa,,Port Harcourt,Rivers,2023-08-09,Inactive
CUST0357,Musa,Lawal,musa.lawal294@gmail.com,Ibadan,Oyo,2024-03-01,Active
CUST0358,Tobi,Taiwo,tobi.taiwo631@yahoo.com,Lagos,Lagos,2023-03-22,Active
CUST0359,Tunde,Taiwo,tunde.taiwo335@gmail.com,Ibadan,Oyo,2024-10-27,Active
CUST0360,Aisha,Ibrahim,aisha.ibrahim60@yahoo.com,Lagos,Lagos,2023-04-29,Active
CUST0361,Lola,Okonkwo,lola.okonkwo123@yahoo.com,Lagos,Lagos,2023-01-12,Active
CUST0362,Chioma,Nwosu,chioma.nwosu171@gmail.com,Abuja,FCT,2023-10-03,Active
CUST0363,Emeka,Abubakar,emeka.abubakar827@gmail.com,Port Harcourt,Rivers,2023-09-27,Active
CUST0364,Ada,Nnamdi,ada.nnamdi524@gmail.com,Kano,Kano,2024-08-03,Active
CUST0365,Amaka,Fagbemi,amaka.fagbemi691@gmail.com,Lagos,Lagos,2024-06-05,Inactive
CUST0366,Ada,Obi,ada.obi393@gmail.com,Lagos,Lagos,2023-02-06,Active
CUST0367,Aisha,Ibrahim,aisha.ibrahim330@yahoo.com,Port Harcourt,Rivers,2023-11-24,Active
CUST0368,Amaka,Lawal,amaka.lawal690@gmail.com,Kano,Kano,2024-06-12,Active
CUST0369,Chukwu,Oluwole,chukwu.oluwole793@gmail.com,Lagos,Lagos,2024-07-20,Active
CUST0370,Ayo,Oluwole,ayo.oluwole758@gmail.com,Lagos,Lagos,2024-08-28,Active
CUST0371,Tobi,Ibrahim,tobi.ibrahim155@yahoo.com,Port Harcourt,Rivers,2023-08-27,Active
CUST0372,Emeka,Chukwu,emeka.chukwu870@gmail.com,Ibadan,Oyo,2023-07-30,Active
CUST0373,Ngozi,Eze,ngozi.eze729@yahoo.com,Abuja,FCT,2023-08-26,Active
CUST0349,Lola,Eze,,Kano,Kano,2024-10-27,Active
CUST0374,Fatima,Nnamdi,fatima.nnamdi998@gmail.com,Port Harcourt,Rivers,2024-06-01,Active
CUST0375,Ayo,Adeleke,ayo.adeleke446@gmail.com,Lagos,Lagos,2023-10-26,Active
CUST0376,Musa,Abubakar,musa.abubakar326@gmail.com,Ibadan,Oyo,2023-07-27,Active
CUST0377,Bisi,Nnamdi,bisi.nnamdi478@gmail.com,Lagos,Lagos,2024-01-02,Active
CUST0378,Chukwu,Nwosu,chukwu.nwosu873@yahoo.com,Abuja,FCT,2023-11-08,Active
CUST0379,Nkechi,Abubakar,nkechi.abubakar152@yahoo.com,Lagos,Lagos,2023-12-31,Active
CUST0380,Kola,Okonkwo,kola.okonkwo32@gmail.com,Kano,Kano,2024-07-23,Active
CUST0381,Amaka,Eze,amaka.eze125@yahoo.com,Lagos,Lagos,2023-08-16,Active
CUST0382,Femi,Musa,femi.musa597@gmail.com,Abuja,FCT,2023-03-18,Inactive
CUST0383,Femi,Nnamdi,femi.nnamdi829@yahoo.com,Lagos,Lagos,2023-12-06,Active
CUST0384,Blessing,Fagbemi,blessing.fagbemi444@gmail.com,Lagos,Lagos,2023-01-31,Active
CUST0385,Yemi,Okonkwo,yemi.okonkwo282@yahoo.com,Lagos,Lagos,2023-02-05,Active
CUST0386,Sade,Babangida,sade.babangida422@gmail.com,Lagos,Lagos,2023-03-31,Active
CUST0387,Femi,Lawal,femi.lawal256@gmail.com,Abuja,FCT,2023-01-20,Active
CUST0388,Chioma,Babangida,chioma.babangida353@gmail.com,Abuja,FCT,2024-02-02,Active
CUST0389,Funmi,Okafor,funmi.okafor918@gmail.com,Lagos,Lagos,2024-04-28,Active
CUST0390,Bisi,Bello,bisi.bello254@gmail.com,Ibadan,Oyo,2023-02-27,Active
CUST0391,Chioma,Chukwu,chioma.chukwu364@gmail.com,Kano,Kano,2023-06-27,Active
CUST0392,Gbenga,Obi,gbenga.obi936@gmail.com,Port Harcourt,Rivers,2023-12-27,Active
CUST0393,Yemi,Babangida,yemi.babangida556@gmail.com,Lagos,Lagos,2023-04-03,Inactive
CUST0394,Segun,Babangida,segun.babangida1@gmail.com,Lagos,Lagos,2023-05-14,Active
CUST0395,Nkechi,Abubakar,nkechi.abubakar61@yahoo.com,Ibadan,Oyo,2023-05-26,Active
CUST0396,Fatima,Chukwu,fatima.chukwu601@yahoo.com,Ibadan,Oyo,2023-05-20,Active
CUST0397,Ada,Abubakar,ada.abubakar179@gmail.com,Port Harcourt,Rivers,2024-09-20,Active
CUST0398,Obinna,Okonkwo,obinna.okonkwo388@gmail.com,Kano,Kano,2023-05-11,Active
CUST0399,Ayo,Chukwu,ayo.chukwu872@gmail.com,Ibadan,Oyo,2023-02-03,Active
CUST0400,Dayo,Ibrahim,dayo.ibrahim655@gmail.com,Ibadan,Oyo,2023-05-25,Active
CUST0401,Ibrahim,Okonkwo,ibrahim.okonkwo652@gmail.com,Lagos,Lagos,2024-11-17,Active
CUST0402,Kola,Adeyemi,kola.adeyemi256@gmail.com,Abuja,FCT,2023-04-21,Active
CUST0403,Titi,Adegoke,titi.adegoke993@yahoo.com,Abuja,FCT,2024-01-23,Active
CUST0404,Ada,Fagbemi,ada.fagbemi667@gmail.com,Lagos,Lagos,2024-04-07,Inactive
CUST0405,Ibrahim,Nwosu,ibrahim.nwosu975@yahoo.com,Lagos,Lagos,2024-01-20,Active
CUST0406,Oluwaseun,Musa,oluwaseun.musa347@gmail.com,Abuja,FCT,2024-05-09,Active
CUST0407,Bisi,Okorie,bisi.okorie912@gmail.com,Ibadan,Oyo,2023-12-06,Active
CUST0408,Tobi,Taiwo,tobi.taiwo272@gmail.com,Abuja,FCT,2023-04-09,Inactive
CUST0409,Fatima,Okafor,fatima.okafor438@yahoo.com,Lagos,Lagos,2024-10-02,Active
CUST0410,Yemi,Okonkwo,yemi.okonkwo654@yahoo.com,Lagos,Lagos,2023-04-29,Active
CUST0411,Oluwaseun,Nwosu,oluwaseun.nwosu94@gmail.com,Abuja,FCT,2024-01-15,Active
CUST0412,Ngozi,Nwosu,ngozi.nwosu451@gmail.com,Lagos,Lagos,2023-10-03,Active
CUST0413,Lola,Bello,lola.bello88@gmail.com,Port Harcourt,Rivers,2024-02-28,Active
CUST0414,Ngozi,Chukwu,ngozi.chukwu839@gmail.com,Lagos,Lagos,2024-05-01,Active
CUST0415,Chidi,Chukwu,chidi.chukwu925@gmail.com,Abuja,FCT,2024-08-07,Active
CUST0416,Uche,Nnamdi,uche.nnamdi178@gmail.com,Lagos,Lagos,2023-08-05,Active
CUST0417,Chidi,Adegoke,chidi.adegoke207@gmail.com,Lagos,Lagos,2024-09-01,Active
CUST0418,Chidi,Musa,chidi.musa398@gmail.com,Ibadan,Oyo,2023-10-10,Active
CUST0419,Dayo,Fagbemi,dayo.fagbemi536@gmail.com,Port Harcourt,Rivers,2023-06-03,Active
CUST0420,Amaka,Bello,amaka.bello577@gmail.com,Kano,Kano,2024-07-02,Active
CUST0421,Femi,Babangida,femi.babangida586@gmail.com,Lagos,Lagos,2023-10-10,Active
CUST0422,Gbenga,Chukwu,gbenga.chukwu40@gmail.com,Kano,Kano,2023-09-01,Inactive
CUST0423,Oluwaseun,Obi,oluwaseun.obi21@gmail.com,Ibadan,Oyo,2023-11-15,Active
CUST0424,Lola,Bello,lola.bello996@gmail.com,Ibadan,Oyo,2024-03-29,Active
CUST0425,Aisha,Okorie,aisha.okorie662@yahoo.com,Lagos,Lagos,2024-02-21,Active
CUST0426,Obinna,Adeleke,obinna.adeleke528@gmail.com,Ibadan,Oyo,2024-06-02,Active
CUST0427,Oluwaseun,Adeyemi,oluwaseun.adeyemi858@yahoo.com,Lagos,Lagos,2023-02-21,Active
CUST0428,Fatima,Nnamdi,fatima.nnamdi518@gmail.com,Lagos,Lagos,2024-11-28,Inactive
CUST0429,Chukwu,Okonkwo,chukwu.okonkwo984@gmail.com,Abuja,FCT,2023-12-25,Active
CUST0430,Gbenga,Musa,gbenga.musa292@yahoo.com,Port Harcourt,Rivers,2024-08-08,Active
CUST0431,Femi,Ibrahim,femi.ibrahim694@yahoo.com,Ibadan,Oyo,2024-06-09,Inactive
CUST0432,Tunde,Okonkwo,tunde.okonkwo616@gmail.com,Abuja,FCT,2024-09-14,Active
CUST0433,Gbenga,Nwosu,gbenga.nwosu434@gmail.com,Port Harcourt,Rivers,2024-04-15,Active
CUST0435,Dayo,Okorie,dayo.okorie290@yahoo.com,Kano,Kano,2023-03-07,Active
CUST0436,Nkechi,Nwosu,nkechi.nwosu268@gmail.com,Kano,Kano,2024-10-29,Active
CUST0437,Funmi,Adeleke,funmi.adeleke825@gmail.com,Abuja,FCT,2024-02-18,Active
CUST0438,Femi,Babangida,femi.babangida303@yahoo.com,Port Harcourt,Rivers,2024-02-02,Active
CUST0439,Ayo,Adeyemi,ayo.adeyemi352@gmail.com,Port Harcourt,Rivers,2024-07-01,Active
CUST0440,Lola,Obi,lola.obi520@gmail.com,Ibadan,Oyo,2024-11-04,Active
CUST0441,Ada,Eze,ada.eze759@yahoo.com,Lagos,Lagos,2023-07-07,Active
CUST0442,Funmi,Obi,funmi.obi229@gmail.com,Kano,Kano,2023-12-06,Active
CUST0443,Amaka,Babangida,amaka.babangida55@gmail.com,Abuja,FCT,2024-09-27,Inactive
CUST0444,Nkechi,Chukwu,nkechi.chukwu543@yahoo.com,Abuja,FCT,2023-06-04,Active
CUST0445,Ayo,Nnamdi,ayo.nnamdi147@gmail.com,Lagos,Lagos,2023-03-24,Active
CUST0446,Ibrahim,Adeleke,ibrahim.adeleke5@gmail.com,Ibadan,Oyo,2023-06-22,Active
CUST0447,Uche,Musa,uche.musa133@gmail.com,Abuja,FCT,2024-02-18,Active
CUST0448,Ngozi,Taiwo,ngozi.taiwo205@gmail.com,Abuja,FCT,2023-11-26,Active
CUST0449,Emeka,Ibrahim,emeka.ibrahim232@gmail.com,Lagos,Lagos,2023-05-13,Active
CUST0450,Bisi,Musa,bisi.musa844@yahoo.com,Kano,Kano,2024-04-11,Active
CUST0451,Lola,Eze,lola.eze351@gmail.com,Abuja,FCT,2023-07-12,Active
CUST0434,Segun,Okorie,,Lagos,Lagos,2024-11-09,Active
CUST0452,Funmi,Eze,funmi.eze217@gmail.com,Lagos,Lagos,2023-06-23,Active
CUST0453,Ngozi,Chukwu,ngozi.chukwu898@gmail.com,Kano,Kano,2024-09-30,Inactive
CUST0454,Femi,Okafor,femi.okafor50@gmail.com,Kano,Kano,2024-01-25,Active
CUST0456,Gbenga,Eze,gbenga.eze429@gmail.com,Kano,Kano,2024-09-24,Active
CUST0457,Ada,Adeyemi,ada.adeyemi624@yahoo.com,Port Harcourt,Rivers,2024-06-19,Active
CUST0458,Sade,Okonkwo,sade.okonkwo41@gmail.com,Port Harcourt,Rivers,2024-05-07,Active
CUST0459,Chidi,Bello,chidi.bello856@gmail.com,Lagos,Lagos,2023-04-03,Active
CUST0460,Amaka,Nwosu,amaka.nwosu660@yahoo.com,Port Harcourt,Rivers,2023-10-31,Active
CUST0461,Bisi,Adeleke,bisi.adeleke873@yahoo.com,Lagos,Lagos,2023-11-17,Active
CUST0462,Uche,Adeleke,uche.adeleke10@gmail.com,Lagos,Lagos,2023-06-24,Active
CUST0463,Kola,Musa,kola.musa382@gmail.com,Ibadan,Oyo,2024-02-15,Active
CUST0464,Musa,Babangida,musa.babangida820@gmail.com,Lagos,Lagos,2023-06-20,Active
CUST0465,Nkechi,Okonkwo,nkechi.okonkwo107@gmail.com,Port Harcourt,Rivers,2024-08-05,Active
CUST0466,Uche,Obi,uche.obi627@yahoo.com,Kano,Kano,2023-05-14,Active
CUST0467,Aisha,Nnamdi,aisha.nnamdi48@yahoo.com,Lagos,Lagos,2023-01-13,Active
CUST0468,Titi,Fagbemi,titi.fagbemi742@gmail.com,Abuja,FCT,2024-11-16,Active
CUST0469,Titi,Ibrahim,titi.ibrahim494@gmail.com,Abuja,FCT,2024-01-30,Active
CUST0628,Funmi,Eze,funmi.eze52@gmail.com,Abuja,FCT,2024-04-01,Active
CUST0470,Blessing,Okonkwo,blessing.okonkwo518@gmail.com,Lagos,Lagos,2023-06-19,Inactive
CUST0471,Ibrahim,Nwosu,ibrahim.nwosu52@gmail.com,Lagos,Lagos,2024-01-23,Active
CUST0472,Chukwu,Fagbemi,chukwu.fagbemi459@yahoo.com,Lagos,Lagos,2023-11-20,Active
CUST0473,Emeka,Bello,emeka.bello414@gmail.com,Port Harcourt,Rivers,2023-01-01,Active
CUST0474,Femi,Oluwole,femi.oluwole912@gmail.com,Ibadan,Oyo,2024-11-18,Active
CUST0475,Ngozi,Ibrahim,ngozi.ibrahim865@gmail.com,Abuja,FCT,2024-09-26,Active
CUST0477,Fatima,Bello,fatima.bello47@gmail.com,Abuja,FCT,2024-02-24,Active
CUST0478,Blessing,Chukwu,blessing.chukwu221@gmail.com,Lagos,Lagos,2023-12-13,Active
CUST0479,Femi,Fagbemi,femi.fagbemi127@gmail.com,Lagos,Lagos,2024-11-05,Active
CUST0480,Ada,Okafor,ada.okafor544@gmail.com,Lagos,Lagos,2024-03-19,Active
CUST0481,Uche,Okonkwo,uche.okonkwo709@gmail.com,Ibadan,Oyo,2023-05-12,Active
CUST0482,Musa,Adegoke,musa.adegoke624@gmail.com,Abuja,FCT,2023-10-08,Active
CUST0483,Chukwu,Eze,chukwu.eze142@gmail.com,Ibadan,Oyo,2024-06-08,Active
CUST0484,Blessing,Taiwo,blessing.taiwo648@yahoo.com,Port Harcourt,Rivers,2023-10-25,Active
CUST0485,Femi,Okonkwo,femi.okonkwo516@gmail.com,Ibadan,Oyo,2023-04-29,Active
CUST0486,Lola,Adegoke,lola.adegoke691@gmail.com,Kano,Kano,2023-10-20,Active
CUST0487,Segun,Bello,segun.bello26@gmail.com,Port Harcourt,Rivers,2023-02-27,Active
CUST0488,Lola,Nwosu,lola.nwosu150@gmail.com,Ibadan,Oyo,2023-10-30,Active
CUST0489,Chukwu,Bello,chukwu.bello631@gmail.com,Abuja,FCT,2023-08-18,Active
CUST0490,Chioma,Oluwole,chioma.oluwole710@gmail.com,Lagos,Lagos,2024-02-01,Active
CUST0491,Tobi,Adeleke,tobi.adeleke14@gmail.com,Lagos,Lagos,2024-03-29,Active
CUST0492,Femi,Obi,femi.obi774@gmail.com,Port Harcourt,Rivers,2023-07-21,Active
CUST0493,Bisi,Musa,bisi.musa192@gmail.com,Lagos,Lagos,2023-05-03,Active
CUST0494,Kola,Eze,kola.eze165@gmail.com,Lagos,Lagos,2023-12-05,Active
CUST0495,Blessing,Abubakar,blessing.abubakar612@yahoo.com,Lagos,Lagos,2024-09-22,Active
CUST0496,Ayo,Taiwo,ayo.taiwo367@yahoo.com,Abuja,FCT,2024-06-22,Active
CUST0497,Chioma,Lawal,chioma.lawal164@gmail.com,Abuja,FCT,2023-04-05,Active
CUST0498,Ibrahim,Obi,ibrahim.obi301@yahoo.com,Kano,Kano,2024-06-27,Active
CUST0499,Fatima,Nnamdi,fatima.nnamdi247@gmail.com,Lagos,Lagos,2024-09-28,Active
CUST0500,Ibrahim,Chukwu,ibrahim.chukwu938@gmail.com,Kano,Kano,2023-09-20,Active
CUST0501,Segun,Obi,segun.obi527@gmail.com,Lagos,Lagos,2023-02-14,Active
CUST0502,Segun,Musa,segun.musa971@yahoo.com,Lagos,Lagos,2024-07-04,Active
CUST0503,Lola,Adeyemi,lola.adeyemi886@gmail.com,Lagos,Lagos,2023-07-30,Active
CUST0504,Titi,Adegoke,titi.adegoke663@gmail.com,Ibadan,Oyo,2023-06-07,Inactive
CUST0505,Chidi,Adeleke,chidi.adeleke183@gmail.com,Lagos,Lagos,2024-08-11,Active
CUST0506,Chukwu,Chukwu,chukwu.chukwu444@gmail.com,Abuja,FCT,2023-05-02,Active
CUST0507,Ayo,Adeleke,ayo.adeleke718@gmail.com,Port Harcourt,Rivers,2024-05-29,Active
CUST0508,Sade,Nnamdi,sade.nnamdi391@gmail.com,Kano,Kano,2024-04-30,Active
CUST0509,Musa,Taiwo,musa.taiwo303@gmail.com,Lagos,Lagos,2024-11-24,Active
CUST0510,Emeka,Taiwo,emeka.taiwo896@gmail.com,Kano,Kano,2023-01-06,Active
CUST0511,Chidi,Oluwole,chidi.oluwole216@gmail.com,Abuja,FCT,2023-12-19,Active
CUST0512,Funmi,Okorie,funmi.okorie855@yahoo.com,Lagos,Lagos,2024-11-18,Active
CUST0513,Blessing,Taiwo,blessing.taiwo473@gmail.com,Ibadan,Oyo,2024-11-18,Inactive
CUST0514,Ayo,Babangida,ayo.babangida975@gmail.com,Lagos,Lagos,2024-11-02,Active
CUST0515,Oluwaseun,Adeyemi,oluwaseun.adeyemi326@gmail.com,Kano,Kano,2024-11-06,Active
CUST0516,Fatima,Abubakar,,Kano,Kano,2023-09-10,Active
CUST0517,Fatima,Eze,fatima.eze696@gmail.com,Lagos,Lagos,2024-04-18,Active
CUST0518,Amaka,Okonkwo,amaka.okonkwo662@gmail.com,Abuja,FCT,2023-05-24,Active
CUST0519,Oluwaseun,Musa,,Lagos,Lagos,2024-06-03,Active
CUST0520,Uche,Fagbemi,uche.fagbemi218@gmail.com,Kano,Kano,2024-07-10,Active
CUST0521,Tunde,Obi,tunde.obi402@yahoo.com,Kano,Kano,2023-10-25,Active
CUST0522,Segun,Okafor,segun.okafor679@yahoo.com,Abuja,FCT,2024-09-20,Active
CUST0523,Bisi,Fagbemi,bisi.fagbemi972@gmail.com,Abuja,FCT,2023-05-30,Active
CUST0524,Ngozi,Ibrahim,ngozi.ibrahim780@gmail.com,Ibadan,Oyo,2024-01-14,Active
CUST0525,Chioma,Obi,chioma.obi398@gmail.com,Abuja,FCT,2023-02-17,Inactive
CUST0526,Segun,Nwosu,segun.nwosu855@gmail.com,Lagos,Lagos,2024-08-06,Active
CUST0527,Ayo,Musa,ayo.musa530@yahoo.com,Abuja,FCT,2023-08-17,Active
CUST0528,Fatima,Babangida,fatima.babangida812@gmail.com,Port Harcourt,Rivers,2024-05-28,Active
CUST0529,Chidi,Lawal,chidi.lawal659@yahoo.com,Lagos,Lagos,2023-06-11,Active
CUST0530,Lola,Ibrahim,lola.ibrahim425@gmail.com,Port Harcourt,Rivers,2024-05-08,Active
CUST0531,Bisi,Adegoke,bisi.adegoke23@yahoo.com,Lagos,Lagos,2024-08-29,Active
CUST0532,Oluwaseun,Fagbemi,oluwaseun.fagbemi151@yahoo.com,Abuja,FCT,2023-07-04,Active
CUST0533,Ayo,Okafor,ayo.okafor900@gmail.com,Kano,Kano,2023-10-18,Active
CUST0534,Ada,Babangida,ada.babangida175@yahoo.com,Abuja,FCT,2023-05-27,Active
CUST0535,Segun,Nwosu,segun.nwosu172@gmail.com,Kano,Kano,2024-04-09,Active
CUST0536,Musa,Eze,musa.eze112@yahoo.com,Lagos,Lagos,2024-05-31,Active
CUST0537,Bisi,Babangida,bisi.babangida924@gmail.com,Kano,Kano,2024-06-28,Active
CUST0538,Lola,Eze,lola.eze924@gmail.com,Lagos,Lagos,2024-11-25,Active
CUST0539,Nkechi,Adeleke,nkechi.adeleke715@gmail.com,Abuja,FCT,2024-05-08,Active
CUST0540,Chioma,Fagbemi,chioma.fagbemi101@gmail.com,Abuja,FCT,2023-08-27,Active
CUST0541,Oluwaseun,Taiwo,,Lagos,Lagos,2023-01-08,Active
CUST0542,Musa,Adeyemi,musa.adeyemi705@gmail.com,Abuja,FCT,2023-04-20,Active
CUST0543,Tobi,Adegoke,tobi.adegoke579@gmail.com,Lagos,Lagos,2024-11-27,Active
CUST0544,Chioma,Taiwo,chioma.taiwo495@yahoo.com,Abuja,FCT,2024-05-10,Active
CUST0545,Uche,Chukwu,uche.chukwu754@yahoo.com,Kano,Kano,2023-05-02,Active
CUST0546,Bisi,Bello,bisi.bello220@gmail.com,Port Harcourt,Rivers,2024-07-17,Active
CUST0547,Femi,Okafor,femi.okafor824@yahoo.com,Lagos,Lagos,2024-09-06,Active
CUST0548,Fatima,Musa,fatima.musa624@yahoo.com,Lagos,Lagos,2024-02-15,Active
CUST0549,Dayo,Adeleke,dayo.adeleke969@gmail.com,Lagos,Lagos,2024-05-21,Active
CUST0550,Blessing,Lawal,blessing.lawal293@yahoo.com,Ibadan,Oyo,2024-06-06,Active
CUST0552,Fatima,Chukwu,fatima.chukwu416@gmail.com,Port Harcourt,Rivers,2023-03-12,Active
CUST0553,Obinna,Taiwo,obinna.taiwo937@gmail.com,Lagos,Lagos,2023-10-11,Active
CUST0554,Musa,Fagbemi,musa.fagbemi5@yahoo.com,Abuja,FCT,2023-04-20,Active
CUST0555,Amaka,Lawal,amaka.lawal980@yahoo.com,Lagos,Lagos,2024-08-11,Active
CUST0556,Ayo,Babangida,ayo.babangida789@yahoo.com,Ibadan,Oyo,2024-04-14,Active
CUST0557,Kola,Musa,kola.musa392@gmail.com,Abuja,FCT,2024-11-24,Active
CUST0558,Fatima,Lawal,fatima.lawal549@yahoo.com,Abuja,FCT,2023-09-12,Active
CUST0559,Obinna,Abubakar,obinna.abubakar78@gmail.com,Kano,Kano,2023-11-18,Active
CUST0560,Titi,Adeyemi,titi.adeyemi511@gmail.com,Lagos,Lagos,2023-09-05,Active
CUST0561,Obinna,Ibrahim,obinna.ibrahim857@gmail.com,Lagos,Lagos,2023-04-20,Active
CUST0562,Lola,Babangida,lola.babangida629@yahoo.com,Kano,Kano,2023-02-13,Active
CUST0563,Ada,Fagbemi,ada.fagbemi890@yahoo.com,Kano,Kano,2024-06-07,Active
CUST0564,Tunde,Adeleke,tunde.adeleke539@gmail.com,Port Harcourt,Rivers,2024-07-07,Inactive
CUST0565,Lola,Okonkwo,lola.okonkwo469@gmail.com,Abuja,FCT,2024-04-16,Active
CUST0566,Yemi,Chukwu,yemi.chukwu595@yahoo.com,Lagos,Lagos,2023-09-23,Active
CUST0567,Ada,Okorie,ada.okorie352@gmail.com,Lagos,Lagos,2023-08-04,Active
CUST0568,Musa,Nwosu,musa.nwosu462@yahoo.com,Abuja,FCT,2024-08-12,Active
CUST0569,Chioma,Ibrahim,chioma.ibrahim569@gmail.com,Port Harcourt,Rivers,2023-05-30,Active
CUST0570,Emeka,Okonkwo,emeka.okonkwo432@gmail.com,Abuja,FCT,2024-10-07,Active
CUST0571,Sade,Nwosu,sade.nwosu576@gmail.com,Port Harcourt,Rivers,2023-04-12,Active
CUST0572,Kola,Babangida,kola.babangida860@gmail.com,Lagos,Lagos,2023-12-09,Active
CUST0573,Blessing,Nwosu,blessing.nwosu353@yahoo.com,Kano,Kano,2024-11-26,Active
CUST0574,Femi,Taiwo,femi.taiwo179@gmail.com,Kano,Kano,2023-11-29,Active
CUST0575,Chukwu,Musa,chukwu.musa391@gmail.com,Port Harcourt,Rivers,2023-05-29,Active
CUST0576,Dayo,Fagbemi,dayo.fagbemi415@gmail.com,Abuja,FCT,2023-06-15,Active
CUST0577,Sade,Nwosu,sade.nwosu620@gmail.com,Lagos,Lagos,2024-03-31,Active
CUST0578,Segun,Nnamdi,segun.nnamdi424@yahoo.com,Port Harcourt,Rivers,2023-05-09,Active
CUST0579,Gbenga,Musa,gbenga.musa216@yahoo.com,Ibadan,Oyo,2023-03-07,Active
CUST0580,Emeka,Chukwu,emeka.chukwu537@gmail.com,Abuja,FCT,2023-09-26,Active
CUST0581,Oluwaseun,Chukwu,oluwaseun.chukwu317@yahoo.com,Kano,Kano,2024-03-29,Active
CUST0582,Bisi,Okafor,bisi.okafor36@gmail.com,Abuja,FCT,2023-11-30,Active
CUST0583,Tobi,Nwosu,tobi.nwosu562@gmail.com,Ibadan,Oyo,2024-07-06,Active
CUST0584,Femi,Fagbemi,femi.fagbemi446@gmail.com,Kano,Kano,2023-11-14,Active
CUST0585,Chioma,Musa,chioma.musa453@gmail.com,Abuja,FCT,2023-06-09,Active
CUST0586,Uche,Eze,uche.eze353@yahoo.com,Abuja,FCT,2024-05-18,Active
CUST0587,Uche,Adegoke,uche.adegoke818@yahoo.com,Lagos,Lagos,2023-01-08,Active
CUST0588,Tobi,Adegoke,tobi.adegoke405@yahoo.com,Abuja,FCT,2024-10-23,Active
CUST0589,Chidi,Adegoke,chidi.adegoke641@yahoo.com,Lagos,Lagos,2024-09-19,Active
CUST0590,Femi,Taiwo,femi.taiwo829@yahoo.com,Lagos,Lagos,2023-03-12,Active
CUST0591,Chukwu,Okorie,chukwu.okorie464@yahoo.com,Lagos,Lagos,2023-07-12,Active
CUST0592,Tobi,Okafor,tobi.okafor191@gmail.com,Lagos,Lagos,2023-05-09,Active
